rental_id,product_id,customer_id,rental_start,rental_due,rental_returned,daily_rate_eur,deposit_eur,days_held,total_charged,status
1869,1620,456,2024-12-28,2025-01-11,2025-01-15,0.41,20.25,18,27.38,returned
1870,50,79,2024-12-02,2024-12-20,2024-12-20,5.94,330.0,18,106.92,returned
1871,323,246,2024-12-14,2024-12-18,2024-12-17,7.29,364.5,3,21.87,returned
1872,82,541,2024-12-22,2024-12-30,2024-12-30,3.04,168.75,8,24.32,returned
1873,940,706,2024-12-08,2024-12-29,2024-12-27,8.38,523.75,19,159.22,returned
1874,1865,645,2024-12-03,2024-12-05,2024-12-04,22.89,817.5,1,22.89,returned
1875,1210,353,2024-12-04,2024-12-28,,0.33,14.25,90,365.0,not_returned
1876,1489,538,2024-12-19,2025-01-03,2025-01-01,0.96,48.0,13,12.48,returned
1877,347,447,2024-12-20,2024-12-22,2024-12-22,7.86,393.0,2,15.72,returned
1878,1167,425,2024-12-27,2025-01-03,2025-01-01,16.67,769.5,5,83.35,returned
1879,186,729,2024-12-16,2025-01-07,2025-01-07,9.49,527.5,22,208.78,returned
1880,1043,3,2024-12-16,2024-12-21,2024-12-19,12.15,561.0,3,36.45,returned
1881,1075,336,2024-12-14,2024-12-22,2024-12-20,6.27,289.5,6,37.62,returned
1882,413,626,2024-12-02,2024-12-05,2024-12-10,6.66,333.0,8,78.28,returned
1883,934,293,2024-12-16,2025-01-14,2025-01-14,10.74,671.25,29,311.46,returned
1884,881,500,2024-12-27,2025-01-17,2025-01-15,3.3,206.25,19,62.7,returned
1885,854,735,2024-12-10,2024-12-25,2024-12-24,10.04,627.5,14,140.56,returned
1886,1516,316,2024-12-26,2025-01-04,,1.14,57.0,90,830.0,not_returned
1887,1869,599,2024-12-02,2024-12-04,2024-12-10,25.59,913.75,8,249.72,returned
1888,1869,731,2024-12-19,2024-12-22,2024-12-22,25.59,913.75,3,76.77,returned
1889,563,773,2024-12-08,2024-12-11,2024-12-10,2.28,83.0,2,4.56,returned
1890,1063,226,2024-12-04,2024-12-08,2024-12-07,8.74,403.5,3,26.22,returned
1891,631,150,2024-12-02,2024-12-17,2024-12-16,2.86,104.0,14,40.04,returned
1892,631,170,2024-12-22,2024-12-31,,2.86,104.0,90,1195.0,not_returned
1893,1171,736,2024-12-01,2024-12-07,2024-12-13,13.94,643.5,12,197.28,returned
1894,26,6,2024-12-23,2025-01-01,2024-12-30,8.68,482.5,7,60.76,returned
1895,997,668,2024-12-20,2024-12-29,2025-01-11,7.96,367.5,22,240.12,returned
1896,1777,589,2024-12-24,2024-12-28,2024-12-27,34.41,1228.75,3,103.23,returned
1897,60,658,2024-12-23,2025-01-08,2025-01-06,1.8,100.0,14,25.2,returned
1898,1119,409,2024-12-18,2024-12-25,2025-01-08,15.31,706.5,21,391.51,returned
1899,1119,124,2025-01-09,2025-01-12,2025-01-12,15.31,706.5,3,45.93,returned
1900,522,120,2024-12-11,2024-12-18,2024-12-16,2.01,73.0,5,10.05,returned
1901,522,364,2024-12-17,2024-12-24,,2.01,73.0,90,1040.0,not_returned
1902,1872,673,2024-12-12,2024-12-14,,10.5,375.0,90,2175.0,not_returned
1903,106,470,2024-12-14,2024-12-24,2024-12-23,1.39,77.5,9,12.51,returned
1904,106,462,2024-12-26,2025-01-17,2025-01-17,1.39,77.5,22,30.58,returned
1905,1588,601,2024-12-21,2024-12-29,2024-12-28,0.35,17.25,7,2.45,returned
1906,1061,669,2024-12-20,2024-12-22,2024-12-22,5.17,238.5,2,10.34,returned
1907,1188,570,2024-12-01,2024-12-05,2024-12-04,4.68,216.0,3,14.04,returned
1908,1188,342,2024-12-05,2024-12-12,2024-12-12,4.68,216.0,7,32.76,returned
1909,1877,754,2024-12-21,2024-12-24,2024-12-23,33.95,1212.5,2,67.9,returned
1910,159,505,2024-12-01,2024-12-14,2024-12-13,6.82,378.75,12,81.84,returned
1911,825,327,2024-12-09,2025-01-01,,5.42,338.75,90,2030.0,not_returned
1912,575,667,2024-12-12,2024-12-19,2024-12-18,2.56,93.0,6,15.36,returned
1913,1031,626,2024-12-02,2024-12-09,2024-12-08,7.31,337.5,6,43.86,returned
1914,1031,338,2024-12-10,2024-12-17,2024-12-16,7.31,337.5,6,43.86,returned
1915,927,180,2024-12-09,2025-01-05,2025-01-04,9.36,585.0,26,243.36,returned
1916,1172,524,2024-12-07,2024-12-12,2024-12-10,4.32,199.5,3,12.96,returned
1917,391,591,2024-12-12,2024-12-16,2024-12-15,1.8,90.0,3,5.4,returned
1918,1019,121,2024-12-18,2024-12-25,2024-12-25,18.69,862.5,7,130.83,returned
1919,499,422,2024-12-13,2024-12-24,2024-12-23,1.43,52.0,10,14.3,returned
1920,521,72,2024-12-02,2024-12-18,2024-12-18,1.7,62.0,16,27.2,returned
1921,969,45,2024-12-23,2025-01-15,2025-01-14,10.9,681.25,22,239.8,returned
1922,969,544,2025-01-15,2025-02-02,,10.9,681.25,81,882.9,overdue
1923,75,56,2024-12-04,2024-12-24,2024-12-24,3.98,221.25,20,79.6,returned
1924,764,452,2024-12-13,2024-12-27,2024-12-25,5.66,353.75,12,67.92,returned
1925,1807,430,2024-12-02,2024-12-04,2024-12-04,14.56,520.0,2,29.12,returned
1926,1807,304,2024-12-11,2024-12-15,2024-12-14,14.56,520.0,3,43.68,returned
1927,483,606,2024-12-11,2024-12-19,,3.08,112.0,90,1235.0,not_returned
1928,327,711,2024-12-15,2024-12-20,2025-01-03,7.68,384.0,19,215.92,returned
1929,758,9,2024-12-16,2025-01-12,2025-01-10,2.68,167.5,25,67.0,returned
1930,1142,559,2024-12-09,2024-12-13,2024-12-12,21.06,972.0,3,63.18,returned
1931,1822,511,2024-12-24,2024-12-26,2024-12-26,7.53,268.75,2,15.06,returned
1932,1082,410,2024-12-27,2025-01-02,2025-01-13,5.69,262.5,17,151.73,returned
1933,1052,377,2024-12-08,2024-12-15,2024-12-18,20.15,930.0,10,216.5,returned
1934,1052,236,2024-12-19,2024-12-27,2024-12-26,20.15,930.0,7,141.05,returned
1935,553,548,2024-12-06,2024-12-16,2024-12-15,2.8,102.0,9,25.2,returned
